# [1]Sample ID	[2]ts/tv	[3]het/hom	[4]nSNPs	[5]nIndels	[6]Average depth	[7]nSingletons	[8]Sample name
337	1.187500	0.666667	35	0	30.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIa08.paired.bam
338	1.250000	1.400000	36	0	29.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIa09.paired.bam
339	1.510791	0.064024	349	0	64.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIaAM01.paired.bam
340	1.510490	0.084592	359	0	55.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIaAM02.paired.bam
341	1.949153	0.115385	174	0	10.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TULIaAM03.paired.bam
342	1.575000	0.514706	103	0	100.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSa02.paired.bam
343	1.394737	0.421875	91	0	38.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSa06.paired.bam
344	1.462069	0.040816	357	0	30.900000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSaAM01.paired.bam
345	1.851064	0.063492	134	0	7.300000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSaAM02.paired.bam
346	1.523490	0.041551	376	0	135.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSaAM04.paired.bam
347	1.878788	0.397059	95	0	32.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSb01.paired.bam
348	1.615385	0.500000	102	0	38.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSb03.paired.bam
349	1.384615	0.409091	93	0	64.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSb05.paired.bam
350	1.538462	0.546875	99	0	53.200000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSb07.paired.bam
351	1.736842	0.050505	208	0	12.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSbAM01.paired.bam
352	1.447619	0.032129	257	0	17.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSbAM02.paired.bam
353	1.629921	0.037267	334	0	27.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSbAM03.paired.bam
354	1.531746	0.103806	319	0	20.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/TXRSbAM04.paired.bam
355	1.532468	0.095506	390	0	51.000000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/WCKC14173.paired.bam
356	1.548387	0.023316	395	0	55.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/WCKC14176.paired.bam
357	1.435897	0.202532	95	0	65.800000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/WCKCa01.paired.bam
358	1.421053	0.179487	92	0	30.500000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/WCKCa02.paired.bam
359	1.300000	0.179487	92	0	28.700000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/WCKCa03.paired.bam
360	1.133333	0.777778	32	0	65.600000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ZANAa04.paired.bam
361	1.076923	0.800000	27	0	28.100000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ZANAa06.paired.bam
362	1.333333	0.647059	28	0	58.400000	0	/nobackup/tmjj24/ddRAD/Demultiplexed_seq_processing/bwa_HetTit1.0_dg/ZANAa07.paired.bam
